snapped_at,price,market_cap,total_volume,SMA_50,SMA_200,EMA_20,EMA_50,BB_Upper,BB_Lower,RSI,MACD_Histogram,OBV,%K,%D
2015-08-07 00:00:00+00:00,2.83162,0.0,90622.0,,,2.83162,2.83162,,,,0.0,0.0,,
2015-08-08 00:00:00+00:00,1.33075,80339475.0,368070.0,,,2.68868,2.772762352941177,,,,-0.5793891282050936,-368070.0,,
2015-08-10 00:00:00+00:00,0.6875857090838133,41556309.21112176,400464.0745435489,,,2.4980995913413158,2.6909907198487315,,,,-0.669739037923506,-768534.074543549,0.0,0.0
2015-08-11 00:00:00+00:00,1.067378879429946,64539006.306272194,1518998.2053373822,,,2.361840475921185,2.627319667283289,,,,0.42322869974219657,750464.1307938332,0.0,0.0
2015-08-12 00:00:00+00:00,1.256613175101658,76013261.05415402,2073893.3450314845,,,2.2565807329859924,2.5735664715114606,,,,2.0661676278661503,2824357.4758253177,17.713950376411177,5.9046501254703925
2015-08-13 00:00:00+00:00,1.825395446319752,110468836.22388984,4380142.704000345,,,2.2155154675892077,2.544226431307864,,,,4.066988817559292,7204500.179825664,26.54003569013294,14.751328688848039
2015-08-14 00:00:00+00:00,1.825974891355639,110555313.2602532,4355618.378552116,,,2.1784163650907726,2.5160597042509143,,,,4.291044018014958,11560118.55837778,53.06863523855911,32.440873768367744
2015-08-15 00:00:00+00:00,1.670949668937766,101215246.3781064,2519633.270818144,,,2.1300862035523913,2.482918134238634,,,,4.0473720505363815,9040485.287559636,53.09566116059508,44.23477736309571
2015-08-16 00:00:00+00:00,1.476607254205028,89480939.24025029,3032657.656405736,,,2.0678501131383564,2.4434549624726105,,,,3.6943642032740485,6007827.6311539,45.86512277440034,50.6764730578515
2015-08-17 00:00:00+00:00,1.20387143115441,87313387.94547918,1880092.2147175823,,,1.9855664291398853,2.3948438435973873,,,,4.055673930108867,4127735.416436318,36.80078944931663,45.25385779477068
2015-08-18 00:00:00+00:00,1.281393051659975,92957858.0620156,1696013.472335737,,,1.9185022979513224,2.3511791066586656,,,,3.90916483959721,5823748.888772055,24.080105633477437,35.582005952398134
2015-08-19 00:00:00+00:00,1.252738651679077,90920695.86547752,1537200.8409894055,,,1.8550962364015848,2.3081030103849565,,,,3.7223297111314793,4286548.047782649,27.695795029584925,29.525563370792998
2015-08-20 00:00:00+00:00,1.484195074171873,107749185.84108424,2967730.5022106003,,,1.8197723161892312,2.2757928952393454,,,,3.218814433651218,7254278.54999325,26.359323868545175,26.045074843869177
2015-08-21 00:00:00+00:00,1.40631477379752,102131022.8278611,1742881.8081502889,,,1.7803954073900208,2.2416957140063327,,,33.50356324415628,3.131656167280994,5511396.741842961,37.15469330239365,30.403270733507913
2015-08-22 00:00:00+00:00,1.380721536476638,100308763.78229792,914588.6539745613,,,1.742331229207794,2.207932020769874,,,33.30624684349394,2.9183785669344644,4596808.0878684,33.52227470235935,32.34543062443272
2015-08-23 00:00:00+00:00,1.355182100454404,98488001.44464436,1610695.872750647,,,1.705459883612233,2.174490847424169,,,50.42560151291504,2.5695538935814,2986112.215117753,60.88742217398523,43.85479672624607
2015-08-24 00:00:00+00:00,1.24657168269902,90625948.31797116,696476.5553267623,,,1.6617562454300223,2.138101860572202,,,61.96588543538448,2.420259653867248,2289635.659790991,58.643950747871855,51.01788254140547
2015-08-25 00:00:00+00:00,1.160828327907264,84423109.08066371,1053169.3862050483,,,1.6140488247135691,2.0997774083108323,,,52.28852205874927,2.2861648599406124,1236466.2735859426,23.621637927438336,47.71767028309847
2015-08-26 00:00:00+00:00,1.119639156482987,81454879.46968535,1151700.041593045,,,1.5669621896439898,2.061340614121505,,,46.38334003730303,2.0712240613977,84766.23199289758,0.0,27.421862891770058
2015-08-27 00:00:00+00:00,1.133690694008804,82504022.8230964,681460.2394411361,,,1.525698237678734,2.024962185881791,,,24.169356495445115,1.4356017919333794,766226.4714340337,0.0,7.873879309146109
2015-08-28 00:00:00+00:00,1.188895698722608,86549490.63266213,715178.7899308845,,,1.4936218053971981,1.9921752648167252,,,27.141834130115413,0.9064064154163134,1481405.2613649182,1.9893567367578266,0.6631189122526066
2015-08-29 00:00:00+00:00,1.174343905252208,85515599.87435573,607200.891453558,,,1.4632143863357707,1.9601034467945873,,,30.184514503202678,0.7008587556442762,874204.3699113602,12.56216608880675,4.850507608521523
2015-08-30 00:00:00+00:00,1.322350879918967,96321049.6917207,1045589.321256734,,,1.4497988142960752,1.9350935422112296,,,43.60854703766545,0.4345881917799659,1919793.691168094,15.005859489546477,9.852460771703683
2015-08-31 00:00:00+00:00,1.353368417391325,98608290.53954794,1197102.0492865555,,,1.4406149669718133,1.9122807922182923,,,57.74578760121817,0.21545935883736433,3116895.7404546496,55.605111205182844,27.724378927845354
